id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price
1506702,Other,Entire home/apt,5,1.5,3,4,499
1510363,Apartment,Entire home/apt,4,1,2,3,150
1511076,Apartment,Private room,2,1,1,1,145
1520929,Apartment,Entire home/apt,4,1,2,2,250
1520938,Apartment,Entire home/apt,4,1,2,2,149
1524346,Apartment,Entire home/apt,2,1,1,1,165
1525137,Apartment,Entire home/apt,3,1,1,1,210
1525886,Apartment,Private room,2,1,1,1,119
1530745,Apartment,Entire home/apt,2,1,1,1,145
1531273,House,Entire home/apt,2,1,1,0,235
1534021,Apartment,Entire home/apt,2,1,1,1,148
1535946,House,Entire home/apt,4,1,2,2,350
1537497,Apartment,Entire home/apt,2,1,1,1,130
1547477,Apartment,Entire home/apt,2,1,0,1,100
1550913,Other,Entire home/apt,3,1,1,2,199
1556680,Other,Entire home/apt,8,1,2,6,145
1565576,Other,Entire home/apt,4,2,2,3,150
1578597,Other,Entire home/apt,2,1,0,1,209
1579304,House,Entire home/apt,6,2.5,3,3,485
1584021,Apartment,Entire home/apt,4,1,2,2,395
1587410,Other,Entire home/apt,4,1,2,2,180
1588695,House,Entire home/apt,2,1,1,1,120
1589228,Apartment,Entire home/apt,4,2,3,2,350
1598489,Apartment,Entire home/apt,2,1,1,1,225
1598886,Apartment,Private room,2,1,1,2,95
1605483,Apartment,Private room,1,1.5,1,1,89
1606292,Apartment,Entire home/apt,2,1,0,1,120
1614453,Other,Private room,4,1,0,2,169
1615088,House,Private room,2,1,1,2,99
1615158,House,Private room,2,1,1,1,85
1618782,House,Private room,2,1,1,1,195
1620039,Other,Private room,4,1,0,2,175
1620411,Other,Entire home/apt,2,1,0,1,200
1623609,House,Private room,2,1,1,1,150
1624068,Other,Private room,4,1,0,2,169
1627259,Apartment,Private room,2,1,1,1,166
1629734,Apartment,Entire home/apt,2,1,1,1,173
1629740,Other,Private room,4,1,0,2,169
1633126,Apartment,Entire home/apt,1,1,1,1,139
1633173,House,Private room,2,1,1,1,65
1633225,House,Private room,2,1,1,1,61
1633839,Apartment,Entire home/apt,4,1,2,2,118
1633933,Apartment,Private room,1,1,1,1,139
1636810,Other,Entire home/apt,4,2,2,2,290
1645724,Other,Private room,1,1,1,1,29
1651228,House,Private room,3,1,1,2,199
1655446,House,Private room,6,2.5,4,5,539
1665516,Other,Entire home/apt,2,1,1,1,150
1671260,House,Private room,1,1,1,1,95
1672896,House,Entire home/apt,7,1,3,4,320
1673011,House,Entire home/apt,5,2.5,3,3,525
1676460,Apartment,Entire home/apt,2,1,0,1,141
1683892,Other,Entire home/apt,2,1,1,1,330
1684346,Other,Private room,4,1,0,2,179
1687330,Apartment,Entire home/apt,6,1,2,3,190
1696383,Apartment,Entire home/apt,2,1,1,1,155
1696666,Other,Entire home/apt,6,2,4,5,1000
1698594,House,Entire home/apt,4,2.5,4,4,699
1699390,House,Private room,2,2.5,1,1,120
1721354,Apartment,Entire home/apt,4,1,2,2,418
1724819,House,Entire home/apt,4,2,2,2,373
1725833,Apartment,Entire home/apt,4,2,2,2,325
1725853,House,Entire home/apt,4,1,1,2,133
1728497,House,Entire home/apt,8,3.5,4,4,750
1733056,Apartment,Entire home/apt,4,2.5,2,2,290
1738415,Apartment,Entire home/apt,6,1.5,1,2,180
1740537,Apartment,Entire home/apt,6,1.5,2,3,165
1743201,Apartment,Private room,2,1.5,1,1,90
1747531,Apartment,Private room,1,1,1,1,60
1750093,Other,Private room,2,1.5,1,1,115
1752535,House,Entire home/apt,3,1,2,2,215
1759087,Other,Entire home/apt,2,1,1,1,215
1762727,Apartment,Entire home/apt,3,1,0,2,150
1767569,Apartment,Entire home/apt,2,1,1,1,175
1768239,Other,Entire home/apt,2,1,1,1,160
1769688,Other,Private room,2,1,1,2,109
1774026,Apartment,Entire home/apt,10,1.5,4,6,418
1777429,House,Entire home/apt,11,3,5,7,1450
1778650,Other,Entire home/apt,4,1,1,2,133
1785463,House,Private room,1,3,1,1,55
1807012,Apartment,Private room,1,1,1,0,170
1807493,Other,Entire home/apt,2,1,1,1,170
1810486,Apartment,Entire home/apt,5,1,2,2,285
1815551,Apartment,Entire home/apt,2,1,1,1,250
1821543,Apartment,Entire home/apt,2,1,1,1,150
1827177,Apartment,Private room,2,1,1,1,70
1827638,Apartment,Entire home/apt,2,1,1,1,225
1827653,House,Private room,2,1,1,1,115
1830541,Other,Entire home/apt,3,1,1,2,135
1844877,Apartment,Entire home/apt,2,1,1,1,110
1847664,Other,Entire home/apt,2,1,1,1,128
1855096,Apartment,Entire home/apt,4,1,1,2,190
1857226,House,Entire home/apt,8,3,3,5,390
1861344,Other,Entire home/apt,2,1,1,1,220
1863106,Apartment,Private room,2,1,1,1,79
1863316,Apartment,Private room,2,1,1,1,75
1864390,Apartment,Entire home/apt,4,2,2,2,145
1865406,Apartment,Entire home/apt,2,1,0,1,94
1868880,House,Entire home/apt,8,3,4,5,995
1869027,House,Entire home/apt,4,1,2,2,250
1881223,Apartment,Private room,1,1,1,1,80
1887206,House,Entire home/apt,8,1,2,2,131
1898486,House,Entire home/apt,4,1.5,2,3,228
1906323,House,Entire home/apt,7,3.5,4,4,900
1906681,House,Entire home/apt,5,2,3,4,329
1907229,House,Entire home/apt,6,2.5,3,3,450
1909613,Apartment,Entire home/apt,4,1,2,2,299
1913043,Other,Private room,2,1,1,1,96
1914841,Apartment,Entire home/apt,2,1,0,1,156
1920033,House,Private room,8,1,1,3,120
1925206,House,Private room,4,1,1,3,100
1925714,Apartment,Entire home/apt,2,1,1,1,180
1926253,Other,Entire home/apt,2,1,0,0,80
1931763,Other,Private room,4,1,1,2,150
1931788,Apartment,Private room,3,1,1,2,135
1932019,Other,Private room,1,1,1,1,90
1937575,Apartment,Private room,1,1,1,2,160
1944564,Other,Entire home/apt,2,1,1,1,169
1945508,Other,Private room,1,1,1,1,150
1949446,House,Private room,2,1,1,1,99
1954514,Other,Private room,2,1,1,1,165
1959880,Apartment,Private room,2,1,1,1,95
1960773,House,Entire home/apt,6,3,3,3,499
1970257,Other,Entire home/apt,5,1,3,3,339
1970756,Apartment,Entire home/apt,3,1,1,1,119
1975404,Other,Entire home/apt,3,1,1,1,325
1979461,Other,Entire home/apt,2,1,0,1,157
1984709,Apartment,Entire home/apt,2,1,0,1,125
1985338,House,Private room,2,1,1,1,140
1989997,Apartment,Private room,1,1,1,1,102
1992217,House,Private room,2,1,1,1,132
1995487,Other,Private room,4,1,2,2,297
1998111,House,Private room,2,1,1,1,69
2001534,Apartment,Entire home/apt,5,2,3,3,259
2007101,Other,Entire home/apt,4,1,1,2,600
2011311,Other,Entire home/apt,3,1,1,1,160
2016198,House,Private room,2,1,1,1,83
2020393,Apartment,Entire home/apt,3,1,1,1,197
2022751,Apartment,Entire home/apt,6,2,2,2,800
2023326,House,Entire home/apt,6,1.5,3,5,450
2026910,Apartment,Entire home/apt,6,1,3,3,550
2042095,House,Private room,3,1,1,2,119
2046552,House,Entire home/apt,8,1.5,4,6,375
2046634,House,Private room,2,1,1,1,69
2046807,Other,Entire home/apt,2,1,1,1,149
2047469,House,Private room,2,1,1,1,69
2049672,House,Entire home/apt,6,2,4,4,575
2049955,House,Entire home/apt,4,1,1,4,225
2058119,Apartment,Private room,2,1,1,1,100
2062696,Apartment,Private room,2,1,1,1,85
2063077,House,Entire home/apt,5,1,2,3,195
2072098,Apartment,Entire home/apt,3,1,1,1,160
2072133,House,Private room,2,1,1,1,90
2074584,Other,Entire home/apt,2,1,0,1,90
2077982,Apartment,Entire home/apt,3,1,2,2,133
2081536,Other,Private room,1,1,1,1,65
2088622,House,Private room,2,1,1,1,69
2093695,House,Private room,2,1,1,1,65
2096756,House,Entire home/apt,5,1,2,2,228
2104437,Apartment,Private room,2,1,1,1,120
2105840,Other,Private room,2,1,1,1,95
2111361,Other,Entire home/apt,3,1,0,1,150
2112336,Other,Private room,1,1,1,1,100
2115503,Other,Entire home/apt,2,1,0,1,176
2119773,Other,Entire home/apt,4,1,1,2,130
2123469,House,Private room,2,1,1,1,125
2124182,Other,Entire home/apt,2,1,1,1,120
2126868,House,Private room,1,3,1,1,47
2130640,Apartment,Entire home/apt,6,2,3,2,350
2134475,House,Private room,2,1.5,1,1,145
2135871,Other,Private room,1,2,1,1,39
2139562,House,Private room,4,1,2,2,195
2140313,Apartment,Entire home/apt,2,1,1,1,150
2160504,House,Private room,3,1,1,2,90
2166428,Apartment,Entire home/apt,3,1,1,2,198
2169208,Apartment,Entire home/apt,3,1,1,1,97
2172308,House,Entire home/apt,5,2,3,2,462
2175930,Apartment,Entire home/apt,3,1,1,1,150
2177440,House,Private room,2,1,1,1,120
2178509,House,Private room,2,2,1,1,105
2182851,House,Private room,2,2,1,1,105
2183138,House,Entire home/apt,8,2,4,4,550
2188561,House,Entire home/apt,9,2,3,5,449
2188919,House,Private room,2,2,1,1,99
2188976,House,Private room,2,2,1,1,101
2189514,Apartment,Entire home/apt,2,1,1,1,220
2189814,Apartment,Entire home/apt,4,1,2,2,900
2202505,House,Entire home/apt,5,2,2,3,399
2203283,Other,Private room,1,1,1,1,65
2209751,Other,Private room,2,1,1,1,129
2221057,House,Entire home/apt,4,1,2,3,160
2223743,Other,Entire home/apt,2,1,1,1,110
2233416,Apartment,Entire home/apt,2,1,1,1,195
2234256,Apartment,Entire home/apt,3,1,1,1,130
2236226,Apartment,Entire home/apt,4,1,1,2,163
2238488,Apartment,Entire home/apt,4,1,2,2,279
2244652,Apartment,Entire home/apt,3,1,1,2,118
2257205,Apartment,Entire home/apt,4,1,2,3,500
2263794,House,Private room,2,1,1,1,97
2272343,House,Entire home/apt,6,1.5,3,3,500
2274353,Apartment,Entire home/apt,4,1,2,2,137
2277754,Other,Private room,1,1,1,1,99
2279254,Apartment,Private room,2,1,1,1,219
2290365,Other,Private room,1,1,1,1,85
2298930,Apartment,Private room,2,1.5,1,1,200
2299196,Apartment,Entire home/apt,2,1,0,1,115
2302408,Apartment,Entire home/apt,2,1,1,1,105
2305039,Apartment,Entire home/apt,6,1,3,4,350
2310518,House,Private room,4,1,2,2,350
2310765,Other,Entire home/apt,2,1,0,1,149
2311428,Apartment,Entire home/apt,2,2,1,1,250
2314849,Apartment,Entire home/apt,1,1,0,1,93
2315086,Apartment,Private room,3,1.5,1,2,145
2316478,House,Entire home/apt,8,1,2,2,139
2326228,House,Entire home/apt,4,1.5,2,3,220
2337552,Other,Entire home/apt,3,1,2,2,155
2349483,House,Private room,2,1,1,1,130
2355859,Other,Entire home/apt,2,1,1,0,280
2356554,Other,Entire home/apt,2,1,1,1,125
2362619,Apartment,Entire home/apt,2,1,1,1,185
2366182,Apartment,Entire home/apt,6,2,4,4,375
2374361,Other,Entire home/apt,4,1,1,2,113
2387068,Other,Private room,2,2.5,1,1,80
2391772,Other,Entire home/apt,2,1,0,1,136
2396847,Apartment,Entire home/apt,3,1,0,2,125
2397852,Other,Entire home/apt,6,2,2,4,306
2397858,House,Entire home/apt,15,3,4,8,889
2400409,Other,Entire home/apt,4,1,1,2,177
2404647,Apartment,Private room,1,1,1,1,89
2412158,Other,Entire home/apt,3,1,1,2,220
2420887,Other,Entire home/apt,2,1,0,1,143
2423948,Other,Entire home/apt,2,1,1,1,179
2432104,House,Private room,2,1,1,1,60
2436213,House,Private room,2,1,1,1,80
2448356,Other,Private room,2,1,1,1,145
2455313,House,Entire home/apt,7,2,3,5,325
2455325,House,Entire home/apt,4,2,2,2,295
2460904,Other,Entire home/apt,2,1,1,1,150
2465543,Other,Entire home/apt,4,2,2,2,99
2468125,Apartment,Private room,2,1,1,1,219
2469485,Apartment,Entire home/apt,2,1.5,1,2,200
2471457,Apartment,Private room,2,1,1,1,200
2478558,Apartment,Private room,2,1,1,2,219
2482884,House,Private room,1,1,1,1,80
2483759,Other,Private room,2,1,1,1,95
2486953,House,Entire home/apt,2,1,1,1,279
2488520,Other,Shared room,2,1.5,1,1,200
2488837,Apartment,Entire home/apt,4,1,2,2,140
2496086,House,Entire home/apt,4,1,2,2,185
2496719,Other,Entire home/apt,2,1,1,1,125
2499257,House,Entire home/apt,6,3,3,3,333
2500662,House,Entire home/apt,6,2,3,6,265
2502368,House,Private room,2,1,1,1,105
2502543,House,Entire home/apt,4,1,2,2,215
2503408,Apartment,Entire home/apt,2,1,1,1,200
2518781,Apartment,Entire home/apt,2,1,1,1,164
2521327,House,Entire home/apt,2,1,1,1,90
2532756,House,Private room,2,1,1,1,75
2538807,Other,Entire home/apt,2,1,1,1,69
2539953,House,Entire home/apt,12,2,4,0,650
2545771,House,Entire home/apt,8,2,3,5,275
2550991,Other,Entire home/apt,1,1,0,1,120
2551994,Apartment,Entire home/apt,4,1,1,2,198
2557977,Apartment,Private room,2,1,1,1,105
2559297,Other,Entire home/apt,4,1,2,2,235
2564006,Apartment,Entire home/apt,2,1,0,1,122
2564140,Apartment,Entire home/apt,2,1,1,1,157
2578122,Apartment,Private room,2,1,1,1,88
2592518,House,Entire home/apt,5,1,2,2,333
2608516,House,Entire home/apt,5,2,2,2,199
2611820,Apartment,Entire home/apt,3,1,1,2,290
2614717,House,Private room,2,1,1,1,89
2657854,Apartment,Entire home/apt,2,1,0,1,70
2658295,Other,Private room,4,1,1,2,219
2665028,Other,Entire home/apt,2,1.5,1,1,180
2677273,Other,Entire home/apt,4,1,1,1,180
2677288,Other,Private room,2,1,1,1,99
2683857,House,Entire home/apt,6,2,3,4,280
2686530,Apartment,Private room,1,1,1,1,101
2694526,House,Private room,2,1,1,1,125
2706776,House,Private room,2,1,1,1,188
2707422,Apartment,Entire home/apt,2,1,1,1,184
2710372,Other,Entire home/apt,4,1,2,2,206
2723005,Apartment,Entire home/apt,6,2,3,4,585
2736358,House,Entire home/apt,3,1,1,2,185
2737894,Apartment,Private room,2,1.5,1,2,80
2738331,Apartment,Entire home/apt,2,1,1,1,99
2739477,House,Entire home/apt,6,3,3,3,425
2742151,Other,Entire home/apt,5,1,2,3,240
2747383,Other,Entire home/apt,5,1,2,2,295
2770268,House,Private room,2,1,1,1,100
2770561,House,Private room,2,1,1,1,80
2771128,Other,Entire home/apt,2,1,0,1,220
2783251,Other,Entire home/apt,2,1,1,1,185
2790637,House,Entire home/apt,3,1,1,1,280
2802418,Apartment,Private room,2,2,1,1,109
2804417,Apartment,Entire home/apt,2,1,1,1,209
2816626,Apartment,Entire home/apt,7,2,3,4,350
2823227,Other,Entire home/apt,2,2,1,1,195
2825966,Other,Private room,1,1,0,1,169
2887744,Apartment,Entire home/apt,8,2,3,4,600
2890120,House,Entire home/apt,4,1,2,2,275
2893920,Apartment,Private room,2,1.5,1,1,222
2926901,Other,Private room,4,1,0,2,179
2927781,Other,Private room,2,1.5,1,1,189
2931587,Apartment,Entire home/apt,4,2,2,2,239
2933105,Apartment,Private room,2,1.5,1,1,110
2933899,Other,Private room,4,1,0,1,180
2934290,Apartment,Entire home/apt,4,1,2,3,234
2935400,Apartment,Entire home/apt,2,1,1,1,97
2937902,Other,Private room,4,1,0,2,180
2942149,House,Entire home/apt,6,1,3,3,375
2943327,Other,Private room,4,1,0,2,180
2944266,Apartment,Entire home/apt,4,2,2,2,225
2944843,House,Private room,3,1,1,2,90
2948159,Apartment,Entire home/apt,3,2,2,2,285
2949071,Apartment,Entire home/apt,5,1,2,3,150
2950592,House,Entire home/apt,6,2,3,3,450
2956406,House,Private room,2,1,1,1,110
2959323,Other,Private room,4,1,0,2,180
2960229,Other,Private room,4,1,0,2,180
2965433,Apartment,Entire home/apt,4,1.5,2,4,293
2968738,Apartment,Entire home/apt,6,1,2,2,599
2970253,Apartment,Entire home/apt,1,1,1,1,125
2980184,Apartment,Entire home/apt,6,1,2,4,250
2980416,Other,Private room,1,2,1,1,59
2980482,Other,Private room,1,2,1,1,39
2984463,House,Private room,2,1,1,1,160
3013427,Other,Private room,2,1,1,1,900
3013520,Apartment,Entire home/apt,2,1,0,1,55
3015450,House,Private room,3,0.5,1,1,87
3028924,House,Private room,1,1,1,1,125
3029597,Apartment,Private room,1,1,1,1,109
3030653,Other,Entire home/apt,2,1,1,1,140
3042811,Apartment,Entire home/apt,2,1,1,1,200
3043102,House,Entire home/apt,4,1,2,2,130
3053443,House,Private room,1,1.5,1,1,95
3073038,Other,Private room,2,1,1,1,145
3073393,Apartment,Entire home/apt,6,1,3,3,405
3079665,Apartment,Private room,2,1,1,1,145
3079929,House,Entire home/apt,6,1,2,3,375
3081324,House,Entire home/apt,10,2,3,4,450
3081560,House,Private room,2,1,1,1,150
3082327,House,Private room,1,1,1,1,90
3084671,Other,Entire home/apt,5,2,3,3,295
3093070,House,Private room,6,1,2,4,299
3093543,Other,Private room,2,1,1,1,105
3096080,Apartment,Entire home/apt,3,1,1,1,210
3102139,House,Entire home/apt,6,2.5,3,3,650
3105361,Other,Entire home/apt,4,2,2,2,275
3105998,Apartment,Entire home/apt,2,1,1,1,225
3112427,Apartment,Entire home/apt,2,1,0,1,125
3116428,Other,Entire home/apt,2,1,2,2,200
3116974,Apartment,Entire home/apt,4,1,2,2,185
3122882,Apartment,Private room,2,1,1,1,140
3123536,House,Entire home/apt,4,1,2,2,275
3124541,Other,Private room,2,1,1,1,145
3133266,Apartment,Entire home/apt,8,1.5,3,4,290
3157463,House,Entire home/apt,4,2,2,2,375
3157541,Apartment,Private room,2,2,1,1,125
3163839,House,Private room,1,2,1,1,100
3175769,House,Entire home/apt,4,2,3,3,350
3182798,Other,Entire home/apt,4,1.5,2,4,208
3183280,Other,Entire home/apt,4,2,1,2,375
3200340,Other,Private room,2,1.5,1,1,75
3200431,Other,Private room,2,1,1,1,1500
3201044,House,Entire home/apt,6,2,3,3,600
3205059,Apartment,Entire home/apt,2,1,0,1,145
3218306,Apartment,Private room,2,1,1,1,126
3219450,Apartment,Private room,2,1,1,1,75
3225725,Apartment,Entire home/apt,2,1,1,1,97
3240016,Apartment,Entire home/apt,2,1,1,0,120
3250486,Other,Private room,2,2,2,0,146
3257886,Other,Entire home/apt,4,1,2,3,160
3257979,House,Private room,2,1,1,2,53
3261876,Apartment,Private room,1,1.5,1,1,159
3262216,House,Entire home/apt,6,2,3,4,360
3263219,House,Entire home/apt,4,1,2,2,240
3271517,House,Private room,2,1,1,1,125
3277849,House,Entire home/apt,7,1,2,5,200
3280443,Other,Entire home/apt,2,1,1,1,450
3283447,Other,Private room,2,1,1,1,75
3284042,House,Private room,2,1,1,1,100
3290706,Apartment,Entire home/apt,2,1,1,1,129
3290739,House,Private room,2,1,1,1,119
3292643,Apartment,Entire home/apt,4,1,2,2,245
3293492,Apartment,Entire home/apt,2,1,1,1,99
3309722,Other,Entire home/apt,2,1,1,1,200
3311711,Apartment,Private room,2,1.5,1,1,120
3312490,Apartment,Entire home/apt,2,1,1,1,155
3319447,Apartment,Entire home/apt,2,1,0,1,195
3325741,House,Private room,2,1,1,1,99
3333870,House,Private room,2,1,1,1,150
3333937,Apartment,Entire home/apt,2,1,1,1,141
3343629,House,Entire home/apt,4,2,3,4,217
3344631,Apartment,Entire home/apt,4,1,2,2,125
3354004,Apartment,Private room,2,1,1,1,70
3354928,Other,Entire home/apt,6,1,2,3,350
3355334,Other,Private room,2,1,1,1,150
3376512,House,Entire home/apt,4,2,2,2,250
3376895,House,Private room,2,1,1,1,79
3377936,Other,Entire home/apt,4,1,2,2,190
3384413,Other,Entire home/apt,4,1,2,2,327
3385880,Apartment,Entire home/apt,4,1,2,3,375
3391368,Other,Entire home/apt,2,1,0,1,125
3395051,Apartment,Entire home/apt,6,3,2,4,500
3402610,Apartment,Entire home/apt,2,1,1,1,175
3404981,House,Private room,3,1,1,3,104
3415171,Apartment,Entire home/apt,4,1,1,1,115
3416013,House,Private room,2,1,1,1,133
3419211,Apartment,Entire home/apt,4,1,2,2,170
3433930,Other,Private room,2,1,1,1,96
3434710,Apartment,Entire home/apt,2,1,1,1,120
3441517,House,Entire home/apt,2,1,1,1,150
3441949,Other,Entire home/apt,4,1,2,2,194
3442439,Other,Entire home/apt,2,1,1,1,100
3465396,House,Private room,2,2,1,1,120
3469030,Other,Entire home/apt,4,1.5,1,2,325
3469254,Apartment,Entire home/apt,2,2,1,1,100
3476601,Apartment,Entire home/apt,2,1,1,1,148
3479568,Apartment,Entire home/apt,7,1.5,2,4,375
3482655,Apartment,Entire home/apt,2,1,1,1,310
3486460,House,Private room,2,1,1,1,133
3506164,Other,Entire home/apt,2,1,1,1,175
3511756,Apartment,Entire home/apt,2,1,1,1,150
3519611,House,Entire home/apt,5,1.5,3,4,595
3520817,House,Entire home/apt,6,3.5,3,3,850
3522990,House,Entire home/apt,5,1,2,3,300
3532347,Other,Entire home/apt,6,2.5,3,3,304
3534282,Apartment,Private room,2,1,1,1,119
3534522,House,Entire home/apt,6,1,2,2,150
3549398,Apartment,Private room,2,1,1,1,99
3563261,Apartment,Entire home/apt,4,1,1,1,185
3565068,Apartment,Entire home/apt,5,2,3,4,400
3571735,Other,Private room,1,2,1,1,39
3585034,Other,Entire home/apt,4,1.5,2,2,200
3591813,Apartment,Entire home/apt,4,1.5,2,2,300
3594786,Other,Private room,4,2,2,2,250
3611131,Apartment,Entire home/apt,2,1,1,1,199
3613500,House,Private room,4,1,2,2,425
3629365,Other,Entire home/apt,4,1,2,1,160
3630122,House,Entire home/apt,6,1,3,3,675
3655811,Other,Entire home/apt,2,1,1,1,148
3656251,House,Private room,2,1,1,1,72
3664261,Apartment,Entire home/apt,5,1,2,2,229
3664693,Apartment,Entire home/apt,2,1,0,1,86
3672198,Apartment,Entire home/apt,2,1,1,1,180
3689368,House,Entire home/apt,6,1,2,3,224
3697738,Apartment,Entire home/apt,7,1.5,3,4,260
3712976,Apartment,Entire home/apt,4,1,2,2,178
3716504,Apartment,Private room,2,1,1,2,95
3718865,Apartment,Entire home/apt,2,1,1,1,117
3719923,Apartment,Private room,1,1,1,1,73
3720392,Other,Entire home/apt,2,1,1,1,141
3721927,Other,Private room,2,1,1,1,199
3727061,Apartment,Entire home/apt,6,2,3,3,425
3743219,Apartment,Entire home/apt,3,1,1,1,120
3757966,Apartment,Entire home/apt,2,1,1,1,200
3759246,Other,Entire home/apt,2,1,1,1,99
3759368,Other,Entire home/apt,3,1,0,2,165
3761446,Other,Entire home/apt,10,2,3,4,1250
3767907,Other,Entire home/apt,5,2,2,3,230
3769088,House,Private room,2,1,1,1,189
3775090,Apartment,Entire home/apt,2,1,0,1,122
3780418,Other,Entire home/apt,2,1,0,1,170
3791003,House,Entire home/apt,8,2.5,4,4,375
3792754,Other,Entire home/apt,6,1,2,4,250
3793678,Other,Entire home/apt,3,1,1,1,164
3793831,Other,Entire home/apt,3,1,1,1,199
3808193,Apartment,Entire home/apt,2,1,1,0,295
3811916,House,Private room,2,1,1,1,130
3812931,Apartment,Entire home/apt,2,1,1,1,129
3832296,Apartment,Entire home/apt,2,1,1,1,150
3844037,House,Entire home/apt,4,1,2,2,99
3852803,House,Entire home/apt,6,2,3,3,230
3861272,House,Entire home/apt,6,3,3,4,450
3862478,Apartment,Entire home/apt,4,2,2,3,350
3870174,House,Private room,2,1,1,2,99
3877462,House,Private room,5,1,1,2,85
3883252,House,Entire home/apt,2,1,1,1,165
